nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
PARANAIBA;2022-11-14;1906.25598145;48.45550156;1890.46398926;48.05410004
PARANAPANEMA;2022-11-14;1813.47705078;113.20570374;1713.78405762;106.98239899
PARNAIBA;2022-11-14;114.85600281;77.89230347;114.85600281;77.89230347
SAO FRANCISCO;2022-11-14;2926.17407227;57.32369995;2926.17407227;57.32369995
TIETE;2022-11-14;547.29498291;60.88159943;541.07897949;60.19020081
TOCANTINS;2022-11-14;3334.21289063;72.44529724;3334.21289063;72.44529724
URUGUAI;2022-11-14;1625.77001953;46.70410156;1573.25903320;45.19559860
AMAZONAS;2022-11-15;4173.58984375;71.37960052;3969.09106445;67.88210297
ARAGUARI;2022-11-15;375.58898926;395.96701050;295.35198975;311.37670898
CAPIVARI;2022-11-15;168.06900024;136.27029419;168.06900024;136.27029419
DOCE;2022-11-15;1004.90997314;115.13240051;761.77697754;87.27670288
GRANDE;2022-11-15;2483.95288086;66.72460175;2483.95288086;66.72460175
IGUACU;2022-11-15;5331.11914063;121.59310150;4232.00000000;96.52420044
ITABAPOANA;2022-11-15;102.09400177;161.15240479;51.38499832;81.10970306
ITAJAI;2022-11-15;115.70700073;58.04410172;115.70700073;58.04410172
JACUI;2022-11-15;204.00900269;24.13139915;196.92700195;23.29369926
JEQUITINHONHA;2022-11-15;329.55801392;54.86169815;308.10800171;51.29090118
MUCURI;2022-11-15;7.99700022;15.14630032;7.99700022;15.14630032
PARAGUACU;2022-11-15;3.99200010;4.47069979;3.99200010;4.47069979
PARAGUAI;2022-11-15;317.54501343;75.40969849;285.10000610;67.70469666
PARAIBA DO SUL;2022-11-15;1061.13195801;102.19779968;1036.75598145;99.85009766
PARANA;2022-11-15;11044.87109375;92.33940125;11035.04394531;92.25720215
PARANAIBA;2022-11-15;1931.06994629;49.08629990;1914.93103027;48.67599869
PARANAPANEMA;2022-11-15;2036.66503906;127.13819885;1943.26904297;121.30789948
PARNAIBA;2022-11-15;112.71399689;76.43959808;112.71399689;76.43959808
SAO FRANCISCO;2022-11-15;2925.76489258;57.31570053;2925.76489258;57.31570053
TIETE;2022-11-15;545.81402588;60.71689987;539.59802246;60.02539825
TOCANTINS;2022-11-15;3373.56494141;73.30039978;3267.01000977;70.98509979
URUGUAI;2022-11-15;1621.13598633;46.57099915;1564.38000488;44.94060135
AMAZONAS;2022-11-16;4031.32788086;68.94650269;3963.46997070;67.78600311
ARAGUARI;2022-11-16;338.16299438;356.51040649;306.92999268;323.58279419
CAPIVARI;2022-11-16;125.30500031;101.59729767;125.30500031;101.59729767
DOCE;2022-11-16;1279.68896484;146.61380005;885.65600586;101.46949768
GRANDE;2022-11-16;2804.97998047;75.34809875;2804.97998047;75.34809875
IGUACU;2022-11-16;4686.11523438;106.88169861;4490.24804688;102.41439819
ITABAPOANA;2022-11-16;205.69299316;324.68038940;48.49499893;76.54799652
ITAJAI;2022-11-16;98.04900360;49.18600082;98.04900360;49.18600082
JACUI;2022-11-16;183.51699829;21.70750046;176.43499756;20.86980057
JEQUITINHONHA;2022-11-16;539.05297852;89.73650360;517.60302734;86.16570282
MUCURI;2022-11-16;8.41899967;15.94559956;8.41899967;15.94559956
PARAGUACU;2022-11-16;3.98300004;4.46059990;3.98300004;4.46059990
PARAGUAI;2022-11-16;314.87899780;74.77660370;290.56201172;69.00180054
PARAIBA DO SUL;2022-11-16;1220.09301758;117.50730133;1141.63305664;109.95079803
PARANA;2022-11-16;10596.41503906;88.59010315;10590.58007813;88.54129791
PARANAIBA;2022-11-16;1966.94396973;49.99819946;1944.83703613;49.43619919
PARANAPANEMA;2022-11-16;2028.77795410;126.64579773;1935.38195801;120.81559753
PARNAIBA;2022-11-16;115.42299652;78.27680206;115.42299652;78.27680206
SAO FRANCISCO;2022-11-16;2975.39892578;58.28799820;2975.39892578;58.28799820
TIETE;2022-11-16;517.12097168;57.52510071;510.90499878;56.83359909
TOCANTINS;2022-11-16;3423.93701172;74.39479828;3423.93701172;74.39479828
URUGUAI;2022-11-16;1537.17700195;44.15909958;1488.91296387;42.77259827
AMAZONAS;2022-11-17;3965.66894531;67.82360077;3915.75000000;66.96980286
ARAGUARI;2022-11-17;279.10299683;294.24600220;259.53698730;273.61849976
CAPIVARI;2022-11-17;107.76699829;87.37750244;107.76699829;87.37750244
DOCE;2022-11-17;1378.39794922;157.92289734;959.70001221;109.95269775
GRANDE;2022-11-17;3105.30395508;83.41549683;3105.30395508;83.41549683
IGUACU;2022-11-17;4202.36914063;95.84839630;4059.74291992;92.59529877
ITABAPOANA;2022-11-17;248.23699951;391.83489990;53.85300064;85.00540161
ITAJAI;2022-11-17;77.25000000;38.75220108;77.25000000;38.75220108
JACUI;2022-11-17;165.12600708;19.53210068;158.04400635;18.69440079
JEQUITINHONHA;2022-11-17;493.13900757;82.09310150;470.25900269;78.28430176
MUCURI;2022-11-17;13.98799992;26.49329948;13.98799992;26.49329948
PARAGUACU;2022-11-17;3.96399999;4.43940020;3.96399999;4.43940020
PARAGUAI;2022-11-17;306.60699463;72.81220245;282.29098511;67.03769684
PARAIBA DO SUL;2022-11-17;1200.47302246;115.61769867;1183.05603027;113.94029999
PARANA;2022-11-17;9969.96679688;83.35279846;9965.05371094;83.31169891
PARANAIBA;2022-11-17;2016.41601563;51.25569916;2002.41101074;50.89970016
PARANAPANEMA;2022-11-17;1932.96899414;120.66500092;1865.18298340;116.43340302
PARNAIBA;2022-11-17;114.59100342;77.71260071;114.59100342;77.71260071
SAO FRANCISCO;2022-11-17;3193.56298828;62.56179810;3193.56298828;62.56179810
TIETE;2022-11-17;479.19400024;53.30599976;472.97799683;52.61449814
TOCANTINS;2022-11-17;3539.57202148;76.90730286;3539.57202148;76.90730286
URUGUAI;2022-11-17;1441.82897949;41.41999817;1390.73400879;39.95220184
AMAZONAS;2022-11-18;4014.93798828;68.66619873;3960.67895508;67.73819733
ARAGUARI;2022-11-18;230.07200623;242.55479431;230.07200623;242.55479431
CAPIVARI;2022-11-18;90.10299683;73.05549622;90.10299683;73.05549622
DOCE;2022-11-18;1287.01293945;147.45300293;863.33300781;98.91200256
GRANDE;2022-11-18;3324.49194336;89.30339813;3324.49194336;89.30339813
IGUACU;2022-11-18;3803.50195313;86.75099945;3772.76611328;86.04989624
ITABAPOANA;2022-11-18;186.27099609;294.02340698;57.80799866;91.24829865
ITAJAI;2022-11-18;64.98899841;32.60150146;64.98899841;32.60150146
JACUI;2022-11-18;161.66700745;19.12290001;154.58500671;18.28520012
JEQUITINHONHA;2022-11-18;419.89099121;69.89949799;406.30599976;67.63800049
MUCURI;2022-11-18;32.00899887;60.62509918;32.00899887;60.62509918
PARAGUACU;2022-11-18;4.57999992;5.12919998;4.57999992;5.12919998
PARAGUAI;2022-11-18;299.76098633;71.18640137;275.44400024;65.41169739
PARAIBA DO SUL;2022-11-18;1085.85803223;104.57910156;1075.46594238;103.57830048
PARANA;2022-11-18;9625.94921875;80.47660065;9624.41308594;80.46379852
PARANAIBA;2022-11-18;2058.63989258;52.32899857;2041.76501465;51.90000153
PARANAPANEMA;2022-11-18;1796.44702148;112.14260101;1792.24902344;111.88059998
PARNAIBA;2022-11-18;118.36000061;80.26860046;118.36000061;80.26860046
SAO FRANCISCO;2022-11-18;3465.10595703;67.88130188;3465.10595703;67.88130188
TIETE;2022-11-18;439.24798584;48.86240005;433.03201294;48.17089844
TOCANTINS;2022-11-18;3502.55395508;76.10299683;3502.55395508;76.10299683
URUGUAI;2022-11-18;1303.12097168;37.43529892;1254.40698242;36.03580093
AMAZONAS;2022-11-19;4161.91796875;71.18000031;4101.81103516;70.15200043
ARAGUARI;2022-11-19;190.27999878;200.60389709;190.27999878;200.60389709
CAPIVARI;2022-11-19;87.56099701;70.99440002;87.56099701;70.99440002
DOCE;2022-11-19;1088.25695801;124.68150330;733.41699219;84.02749634
GRANDE;2022-11-19;3393.21606445;91.14949799;3393.21606445;91.14949799
IGUACU;2022-11-19;3554.33007813;81.06780243;3554.33007813;81.06780243
ITABAPOANA;2022-11-19;103.49700165;163.36700439;59.54899979;93.99639893
ITAJAI;2022-11-19;57.75699997;28.97360039;57.75699997;28.97360039
JACUI;2022-11-19;157.77099609;18.66209984;149.92199707;17.73369980
JEQUITINHONHA;2022-11-19;441.37100220;73.47530365;420.63598633;70.02349854
MUCURI;2022-11-19;43.98400116;83.30580139;43.98400116;83.30580139
PARAGUACU;2022-11-19;6.78000021;7.59310007;6.78000021;7.59310007
PARAGUAI;2022-11-19;289.96499634;68.86009979;265.64801025;63.08530045
PARAIBA DO SUL;2022-11-19;944.95599365;91.00879669;944.95599365;91.00879669
PARANA;2022-11-19;9472.79980469;79.19629669;9471.26464844;79.18340302
PARANAIBA;2022-11-19;2099.72998047;53.37350082;2079.63598633;52.86270142
PARANAPANEMA;2022-11-19;1665.19299316;103.94909668;1665.19299316;103.94909668
PARNAIBA;2022-11-19;125.66699982;85.22399902;125.66699982;85.22399902
SAO FRANCISCO;2022-11-19;3637.81494141;71.26470184;3637.81494141;71.26470184
TIETE;2022-11-19;422.70498657;47.02209854;416.48901367;46.33069992
TOCANTINS;2022-11-19;3431.89208984;74.56770325;3431.89208984;74.56770325
URUGUAI;2022-11-19;1146.78405762;32.94409943;1094.92504883;31.45429993
AMAZONAS;2022-11-20;4363.89501953;74.63430023;4313.37207031;73.77020264
ARAGUARI;2022-11-20;162.61399841;171.43679810;162.61399841;171.43679810
CAPIVARI;2022-11-20;82.34999847;66.76940155;82.34999847;66.76940155
DOCE;2022-11-20;889.67999268;101.93060303;684.02398682;78.36859894
GRANDE;2022-11-20;3284.79711914;88.23709869;3284.79711914;88.23709869
IGUACU;2022-11-20;3354.31201172;76.50569916;3354.31201172;76.50569916
ITABAPOANA;2022-11-20;65.80300140;103.86810303;52.28099823;82.52400208
ITAJAI;2022-11-20;51.98799896;26.07959938;51.98799896;26.07959938
JACUI;2022-11-20;162.59500122;19.23270035;154.74600220;18.30430031
JEQUITINHONHA;2022-11-20;670.52001953;111.62180328;670.52001953;111.62180328
MUCURI;2022-11-20;39.88899994;75.54979706;39.88899994;75.54979706
PARAGUACU;2022-11-20;10.55500031;11.82079983;10.55500031;11.82079983
PARAGUAI;2022-11-20;291.29901123;69.17690277;266.98300171;63.40240097
PARAIBA DO SUL;2022-11-20;823.05499268;79.26850128;823.05499268;79.26850128
PARANA;2022-11-20;9386.81445313;78.47740173;9385.27832031;78.46450043
PARANAIBA;2022-11-20;2157.64892578;54.84569931;2142.58105469;54.46269989
PARANAPANEMA;2022-11-20;1532.19396973;95.64669800;1532.19396973;95.64669800
PARNAIBA;2022-11-20;147.56799316;100.07669830;147.56799316;100.07669830
SAO FRANCISCO;2022-11-20;3711.24902344;72.70330048;3711.24902344;72.70330048
TIETE;2022-11-20;454.95498657;50.60960007;448.73901367;49.91820145
TOCANTINS;2022-11-20;3534.30004883;76.79280090;3534.30004883;76.79280090
URUGUAI;2022-11-20;1063.48706055;30.55120087;1000.93200684;28.75419998
AMAZONAS;2022-11-21;4603.48486328;78.73190308;4551.47998047;77.84249878
ARAGUARI;2022-11-21;146.87600708;154.84489441;146.87600708;154.84489441
CAPIVARI;2022-11-21;99.50700378;80.68019867;99.50700378;80.68019867
DOCE;2022-11-21;705.89801025;80.87470245;564.95397949;64.72669983
GRANDE;2022-11-21;3060.19702148;82.20379639;3060.19702148;82.20379639
IGUACU;2022-11-21;3227.52392578;73.61389923;3227.52392578;73.61389923
ITABAPOANA;2022-11-21;61.77999878;97.51789856;56.70999908;89.51509857
ITAJAI;2022-11-21;51.05300140;25.61059952;51.05300140;25.61059952
JACUI;2022-11-21;168.29299927;19.90670013;161.21099854;19.06900024
JEQUITINHONHA;2022-11-21;691.53601074;115.12039948;667.22601318;111.07350159
MUCURI;2022-11-21;26.37700081;49.95809937;26.37700081;49.95809937
PARAGUACU;2022-11-21;14.33800030;16.05739975;14.33800030;16.05739975
PARAGUAI;2022-11-21;293.58200073;69.71900177;269.26501465;63.94430161
PARAIBA DO SUL;2022-11-21;812.38000488;78.24040222;812.38000488;78.24040222
PARANA;2022-11-21;9330.11914063;78.00340271;9328.58398438;77.99060059
PARANAIBA;2022-11-21;2335.91992188;59.37720108;2329.01806641;59.20180130
PARANAPANEMA;2022-11-21;1416.98706055;88.45500183;1414.90197754;88.32479858
PARNAIBA;2022-11-21;162.54899597;110.23639679;162.54899597;110.23639679
SAO FRANCISCO;2022-11-21;3724.43994141;72.96170044;3724.43994141;72.96170044
TIETE;2022-11-21;512.53698730;57.01509857;506.32101440;56.32369995
TOCANTINS;2022-11-21;3732.06494141;81.08979797;3732.06494141;81.08979797
URUGUAI;2022-11-21;1118.70800781;32.13759995;1066.93994141;30.65040016
AMAZONAS;2022-11-22;4721.17089844;80.74469757;4672.87304688;79.91870117
ARAGUARI;2022-11-22;136.66600037;144.08099365;131.82000732;138.97200012
CAPIVARI;2022-11-22;113.29499817;91.85959625;113.29499817;91.85959625
DOCE;2022-11-22;589.64398193;67.55549622;485.31698608;55.60269928
GRANDE;2022-11-22;2831.52807617;76.06130219;2831.52807617;76.06130219
IGUACU;2022-11-22;3151.08105469;71.87039948;3151.08105469;71.87039948
ITABAPOANA;2022-11-22;71.82099915;113.36740112;49.84700012;78.68199921
ITAJAI;2022-11-22;54.52799988;27.35379982;54.52799988;27.35379982
JACUI;2022-11-22;213.20500183;25.21920013;206.12300110;24.38150024
JEQUITINHONHA;2022-11-22;602.73101807;100.33699799;551.25097656;91.76709747
MUCURI;2022-11-22;22.89299965;43.35940170;22.89299965;43.35940170
PARAGUACU;2022-11-22;16.21599960;18.16069984;16.21599960;18.16069984
PARAGUAI;2022-11-22;306.95498657;72.89479828;282.63800049;67.12010193
PARAIBA DO SUL;2022-11-22;787.15600586;75.81109619;787.15600586;75.81109619
PARANA;2022-11-22;9515.46679688;79.55300140;9513.93164063;79.54010010
PARANAIBA;2022-11-22;2405.93310547;61.15689850;2399.41796875;60.99129868
PARANAPANEMA;2022-11-22;1331.07495117;83.09190369;1331.07495117;83.09190369
PARNAIBA;2022-11-22;156.32099915;106.01270294;156.32099915;106.01270294
SAO FRANCISCO;2022-11-22;3615.69897461;70.83149719;3615.69897461;70.83149719
TIETE;2022-11-22;613.97802734;68.29949951;607.76202393;67.60810089
TOCANTINS;2022-11-22;3920.41088867;85.18209839;3920.41088867;85.18209839
URUGUAI;2022-11-22;1341.19104004;38.52890015;1289.16796875;37.03440094
AMAZONAS;2022-11-23;4867.25683594;83.24320221;4822.19384766;82.47250366
ARAGUARI;2022-11-23;128.90299988;135.89680481;122.26100159;128.89439392
CAPIVARI;2022-11-23;120.66600037;97.83599854;120.66600037;97.83599854
DOCE;2022-11-23;538.07598877;61.64730072;480.82000732;55.08750153
GRANDE;2022-11-23;2622.78198242;70.45390320;2622.78198242;70.45390320
IGUACU;2022-11-23;3160.09692383;72.07610321;3160.09692383;72.07610321
ITABAPOANA;2022-11-23;71.09400177;112.21980286;49.11999893;77.53450012
ITAJAI;2022-11-23;66.01300049;33.11520004;43.07899857;21.61050034
JACUI;2022-11-23;230.32600403;27.24430084;223.24400330;26.40660095
JEQUITINHONHA;2022-11-23;561.62701416;93.49440002;561.62701416;93.49440002
MUCURI;2022-11-23;36.49900055;69.12920380;36.49900055;69.12920380
PARAGUACU;2022-11-23;16.82299995;18.84040070;16.82299995;18.84040070
PARAGUAI;2022-11-23;320.46301270;76.10260010;296.14599609;70.32790375
PARAIBA DO SUL;2022-11-23;765.11499023;73.68830109;755.08502197;72.72229767
PARANA;2022-11-23;9521.64257813;79.60459900;9520.10839844;79.59179688
PARANAIBA;2022-11-23;2401.08789063;61.03379822;2353.52709961;59.82479858
PARANAPANEMA;2022-11-23;1279.25695801;79.85720062;1245.26904297;77.73549652
PARNAIBA;2022-11-23;145.64599609;98.77320099;145.64599609;98.77320099
SAO FRANCISCO;2022-11-23;3558.74609375;69.71569824;3558.74609375;69.71569824
TIETE;2022-11-23;1094.87402344;121.79489899;1088.65795898;121.10340118
TOCANTINS;2022-11-23;3930.27587891;85.39649963;3930.27587891;85.39649963
URUGUAI;2022-11-23;1267.21105957;36.40370178;1215.22802734;34.91030121
AMAZONAS;2022-11-24;4920.49902344;84.15370178;4887.48095703;83.58899689
ARAGUARI;2022-11-24;124.72000122;131.48680115;122.88300323;129.55020142
CAPIVARI;2022-11-24;122.38200378;99.22730255;122.38200378;99.22730255
DOCE;2022-11-24;549.42797852;62.94789886;492.96798706;56.47930145
GRANDE;2022-11-24;2443.50805664;65.63819885;2443.50805664;65.63819885
IGUACU;2022-11-24;3031.14599609;69.13490295;3029.50292969;69.09739685
ITABAPOANA;2022-11-24;79.54599762;125.56109619;54.19100189;85.53890228
ITAJAI;2022-11-24;68.57099915;34.39839935;38.58100128;19.35400009
JACUI;2022-11-24;187.22200012;22.14570045;179.37300110;21.21730042
JEQUITINHONHA;2022-11-24;535.03698730;89.06790161;535.03698730;89.06790161
MUCURI;2022-11-24;50.86500168;96.33840179;50.86500168;96.33840179
PARAGUACU;2022-11-24;23.80200005;26.65640068;23.80200005;26.65640068
PARAGUAI;2022-11-24;332.32998657;78.92079926;308.01400757;73.14630127
PARAIBA DO SUL;2022-11-24;927.65899658;89.34300232;925.50897217;89.13590240
PARANA;2022-11-24;9434.35058594;78.87480164;9431.28027344;78.84909821
PARANAIBA;2022-11-24;2390.48803711;60.76430130;2181.08398438;55.44139862
PARANAPANEMA;2022-11-24;1265.11096191;78.97409821;1227.98400879;76.65650177
PARNAIBA;2022-11-24;137.00000000;92.90979767;137.00000000;92.90979767
SAO FRANCISCO;2022-11-24;3586.56103516;70.26059723;3586.56103516;70.26059723
TIETE;2022-11-24;1567.90502930;174.41529846;1561.86694336;173.74360657
TOCANTINS;2022-11-24;4102.77197266;89.14450073;4102.77197266;89.14450073
URUGUAI;2022-11-24;1278.84399414;36.73789978;1227.39099121;35.25970078
AMAZONAS;2022-11-25;4912.48583984;84.01670074;4882.07421875;83.49659729
ARAGUARI;2022-11-25;128.67199707;135.65319824;100.13099670;105.56369781
CAPIVARI;2022-11-25;128.86300659;104.48210144;128.86300659;104.48210144
DOCE;2022-11-25;737.40100098;84.48400116;673.94897461;77.21430206
GRANDE;2022-11-25;2353.54199219;63.22150040;2353.54199219;63.22150040
IGUACU;2022-11-25;2869.51196289;65.44830322;2868.68188477;65.42939758
ITABAPOANA;2022-11-25;96.66799927;152.58760071;51.02999878;80.54940033
ITAJAI;2022-11-25;62.30799866;31.25659943;35.84700012;17.98250008
JACUI;2022-11-25;150.64999390;17.81979942;143.56799316;16.98209953
JEQUITINHONHA;2022-11-25;594.69799805;98.99970245;594.69799805;98.99970245
MUCURI;2022-11-25;99.70400238;188.83949280;99.70400238;188.83949280
PARAGUACU;2022-11-25;42.00999832;47.04790115;42.00999832;47.04790115
PARAGUAI;2022-11-25;326.27200317;77.48220062;301.95599365;71.70770264
PARAIBA DO SUL;2022-11-25;1127.90002441;108.62819672;1115.00500488;107.38629913
PARANA;2022-11-25;9372.25878906;78.35569763;9365.50292969;78.29920197
PARANAIBA;2022-11-25;2506.89501953;63.72330093;2419.35009766;61.49800110
PARANAPANEMA;2022-11-25;1258.31799316;78.55010223;1237.22094727;77.23310089
PARNAIBA;2022-11-25;145.24099731;98.49859619;145.24099731;98.49859619
SAO FRANCISCO;2022-11-25;3738.91503906;73.24530029;3738.91503906;73.24530029
TIETE;2022-11-25;1635.47399902;181.93179321;1629.25805664;181.24029541
TOCANTINS;2022-11-25;4454.19824219;96.78019714;4454.19824219;96.78019714
URUGUAI;2022-11-25;1207.90405273;34.69990158;1156.76696777;33.23089981
AMAZONAS;2022-11-26;4802.83105469;82.14129639;4773.28906250;81.63610077
ARAGUARI;2022-11-26;138.77600098;146.30540466;131.18299866;138.30050659
CAPIVARI;2022-11-26;181.34899902;147.03770447;181.34899902;147.03770447
DOCE;2022-11-26;872.36999512;99.94730377;676.11700439;77.46269989
GRANDE;2022-11-26;2403.16699219;64.55449677;2403.16699219;64.55449677
IGUACU;2022-11-26;2652.97509766;60.50949860;2652.97509766;60.50949860
ITABAPOANA;2022-11-26;102.65200043;162.03320313;58.70399857;92.66259766
ITAJAI;2022-11-26;52.28799820;26.23010063;43.46699905;21.80509949
JACUI;2022-11-26;144.76699829;17.12389946;136.14999390;16.10460091
JEQUITINHONHA;2022-11-26;646.22802734;107.57790375;590.45800781;98.29389954
MUCURI;2022-11-26;201.68200684;381.98599243;100.54399872;190.43049622
PARAGUACU;2022-11-26;70.82900238;79.32299805;70.82900238;79.32299805
PARAGUAI;2022-11-26;319.48400879;75.87020111;292.95700073;69.57060242
PARAIBA DO SUL;2022-11-26;1116.34802246;107.51560211;1103.45300293;106.27369690
PARANA;2022-11-26;9368.99707031;78.32839966;9367.46093750;78.31559753
PARANAIBA;2022-11-26;2655.46191406;67.49970245;2655.46191406;67.49970245
PARANAPANEMA;2022-11-26;1237.01000977;77.21990204;1217.59704590;76.00810242
PARNAIBA;2022-11-26;153.49000549;104.09279633;153.49000549;104.09279633
SAO FRANCISCO;2022-11-26;3959.53710938;77.56719971;3959.53710938;77.56719971
TIETE;2022-11-26;1113.85900879;123.90679932;1107.64294434;123.21530151
TOCANTINS;2022-11-26;4805.15576172;104.40579987;4805.15576172;104.40579987
URUGUAI;2022-11-26;1120.43298340;32.18709946;1010.15600586;29.01910019
AMAZONAS;2022-11-27;4740.12988281;81.06890106;4708.84912109;80.53399658
ARAGUARI;2022-11-27;151.91700745;160.15939331;151.91700745;160.15939331
CAPIVARI;2022-11-27;286.19299316;232.04519653;286.19299316;232.04519653
DOCE;2022-11-27;1250.88793945;143.31410217;855.81402588;98.05049896
GRANDE;2022-11-27;2546.99194336;68.41799927;2546.99194336;68.41799927
IGUACU;2022-11-27;2498.77197266;56.99240112;2498.77197266;56.99240112
ITABAPOANA;2022-11-27;95.19799805;150.26730347;66.46299744;104.90989685
ITAJAI;2022-11-27;77.91999817;39.08829880;77.91999817;39.08829880
JACUI;2022-11-27;128.22599792;15.16730022;104.13800049;12.31809998
JEQUITINHONHA;2022-11-27;840.98901367;139.99989319;838.84399414;139.64280701
MUCURI;2022-11-27;191.28500366;362.29409790;43.84899902;83.05010223
